SG_UE	NM_UE	CD_CARGO	DS_CARGO	SQ_CANDIDATO	NR_CANDIDATO	NM_CANDIDATO	NM_URNA_CANDIDATO
19518	BOQUEIRÃO	13	VEREADOR	1,50002E+11	15444	ALEXSANDRA DE FARIAS COSTA E SILVA	SANDRINHA DE APARECIDA PROF
21377	PIRPIRITUBA	13	VEREADOR	1,50002E+11	40999	RUBIA CONSTANTINO SILVESTRE	RUBIA SILVESTRE
20478	JACARAÚ	13	VEREADOR	1,50002E+11	40456	GENÉSIO DA SILVA PESSOA	GENÉSIO
22276	SUMÉ	13	VEREADOR	1,50002E+11	22555	KELI REGINA PALMEIRA DE SOUSA LIMA	KELI DA FLORICULTURA
22390	UIRAÚNA	13	VEREADOR	1,50002E+11	13999	MARIA DE LOURDES SILVA NETA	MARIA DE LOURDES
20435	ITAPOROROCA	13	VEREADOR	1,50002E+11	10333	MACIEL RIBEIRO DA SILVA	MACIEL RIBEIRO
21270	PIANCÓ	13	VEREADOR	1,50002E+11	11999	EDGAR VALDEVINO LIMA	EDGAR VALDEVINO
21318	PILAR	13	VEREADOR	1,50002E+11	11222	TALLES FERREIRA DA COSTA	TALLES DE PINTINHO
19682	TENÓRIO	13	VEREADOR	1,50002E+11	44000	CASSIO DE ARAUJO DINIZ	CASSIO ARAUJO
19518	BOQUEIRÃO	13	VEREADOR	1,50002E+11	45123	JOSE RENATO DE ARAUJO	RENATO DA AMBULANCIA
19771	CALDAS BRANDÃO	13	VEREADOR	1,50002E+11	77888	SEVERINO SIMIÃO DOS SANTOS	BIBIU
19372	BAYEUX	13	VEREADOR	1,50002E+11	15132	LENILSON DOS SANTOS	LENILSON DA ARENA
19372	BAYEUX	13	VEREADOR	1,50002E+11	30155	ROMILSON GOMES DA SILVA	PROFESSOR ROMILSON
19348	ZABELÊ	13	VEREADOR	1,50002E+11	12444	JOAO BATISTA SATURNINO GOMES	JOÃO SATOR
19194	ARARUNA	13	VEREADOR	1,50002E+11	45555	JOSÉ ALVES DA SILVA FILHO	NENA TAXISTA
21750	SANTA RITA	13	VEREADOR	1,50002E+11	55987	AILTON GALVÃO DA SILVA	RIATA GALVAO
20877	MATARACA	13	VEREADOR	1,50002E+11	33456	FERNANDA LEITE BESSA	FERNANDA BESSA
21750	SANTA RITA	13	VEREADOR	1,50002E+11	11777	MARIA APARECIDA DE LIMA SILVA	CIDA DA SAÚDE
21350	PILÕEZINHOS	11	PREFEITO	1,50002E+11	40	MÔNICA CRISTINA SANTOS DA SILVA	MÔNICA
21091	OLHO D'ÁGUA	13	VEREADOR	1,50002E+11	10222	FERNANDO LEITE DE ALMEIDA	FERNANDO DE GERALDO FRANKLIN
20257	FREI MARTINHO	13	VEREADOR	1,50002E+11	12222	JOÃO EDUARDO LUCIANO	DR EDUARDO
20273	GUARABIRA	13	VEREADOR	1,50002E+11	10456	IRINEU FRANCISCO DE SOUZA JUNIOR	IRINEU JÚNIOR
22136	SERRA DA RAIZ	13	VEREADOR	1,50002E+11	13123	MARIA DA ANUNCIAÇÃO RIBEIRO	CIADA 
19054	ALAGOA GRANDE	12	VICE-PREFEITO	1,50002E+11	10	JOÃO MONTENEGRO NAVARRO	DR JOÃO MONTENEGRO
22250	SOUSA	13	VEREADOR	1,50002E+11	77222	JORDAN GOMES FORMIGA	JORDAN DE BOSQUINHO
20354	IMACULADA	13	VEREADOR	1,50002E+11	44789	SERGIO GOUVEIA DA SILVA	SERGIO GOUVEIA
21890	SÃO JOSÉ DE ESPINHARAS	13	VEREADOR	1,50002E+11	11777	FRANCISCA BEZERRA DE SOUSA	TICA DE ZÉ CALIXTO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	12789	THIBERIO ALBUQUERQUE DE CARVALHO CAMARA	THIBERIO DE PROFESSOR GABRIEL
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	33123	MARIA CÍCERA DOS SANTOS	DONA CÍCERA
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	33622	EDSON PESSOA DOS SANTOS	EDSON PESSOA
21431	POMBAL	13	VEREADOR	1,50002E+11	44666	MARIA DO CARMO GOMES VIANA	NEGA DAS CASINHAS
19674	CACHOEIRA DOS ÍNDIOS	13	VEREADOR	1,50002E+11	33000	ANA LUIZA LEAL DE MORAIS SALES	ANA LUIZA
19860	SÃO FRANCISCO	12	VICE-PREFEITO	1,50002E+11	15	FABILENE QUEIROGA DA SILVA	FABILENE
20370	INGÁ	13	VEREADOR	1,50002E+11	15333	VANDI ANDRÉ DA SILVA	VANDO CABELEIREIRO
19712	CACIMBA DE DENTRO	11	PREFEITO	1,50002E+11	10	TIAGO PEREIRA DOS SANTOS	TIAGO PEREIRA
19372	BAYEUX	13	VEREADOR	1,50002E+11	55500	LEONARDO RODRIGUES ALVES	LÉO DA SAÚDE
21750	SANTA RITA	13	VEREADOR	1,50002E+11	15123	CARLOS FERREIRA DA NOBREGA NETO	CARLINHOS DO ADESIVO
20370	INGÁ	13	VEREADOR	1,50002E+11	15123	JOÃO PEDRO CRISTOVÃO MARTINS	JOÃO PEDRO
21970	SÃO JOSÉ DOS CORDEIROS	13	VEREADOR	1,50002E+11	65456	PAULA MARIA GONÇALVES DE SOUSA SILVA	PAULA DE PEDRO
22217	SOLÂNEA	13	VEREADOR	1,50002E+11	77666	MANUEL COSTA GUIMARÃES	NINHO
20753	MÃE D'ÁGUA	13	VEREADOR	1,50002E+11	13111	ANDREW WILKER LUCENA OLIVEIRA	DEL DE RIVALDO
21415	POCINHOS	13	VEREADOR	1,50002E+11	10210	GERLANE ARAUJO MELO	GERLANE ARAUJO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	33622	FRANCISCO DE ASSIS DE MELO CABRAL	ASSIS DE OLAVO
19020	SOBRADO	13	VEREADOR	1,50002E+11	15444	GRACIETE SEVERIANO DA SILVA	GRACIETE
20290	GURINHÉM	13	VEREADOR	1,50002E+11	77888	FERNANDO FRANCISCO DE LIMA	FERNANDO FÉ
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	44444	JOAO PAULO RIBEIRO MARINHO	JOAO PAULO
20958	MONTEIRO	13	VEREADOR	1,50002E+11	13444	JOSÉ DJACI ROMÃO LEITE	DJACI DO CELULAR
22217	SOLÂNEA	13	VEREADOR	1,50002E+11	10123	MARILENE CÂNDIDO SANTOS	NENA DE MARTA
19542	SÃO JOSÉ DO BREJO DO CRUZ	13	VEREADOR	1,50002E+11	11000	FABIANA ARAUJO DA SILVA	FABIANA
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	11333	DJALMA RODRIGUES SEBASTIÃO DA SILVA	DJALMA DE STA. LUZIA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	10888	FIDELES LEAL DO RÊGO	FIDELES LEAL
20834	MARI	13	VEREADOR	1,50002E+11	22123	MAGDIEL NASCIMENTO DA SILVA	MAGDIEL OLINTO
22411	UMBUZEIRO	13	VEREADOR	1,50002E+11	44123	ROBENILSON  BEZERRA SILVA	NILSÃO BOSSA
20796	MAMANGUAPE	13	VEREADOR	1,50002E+11	18000	SEVERINA SILVA DE VASCONCELOS	RAMINHA DE CAMARATUBA
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	44789	RODRIGO FERREIRA DE LIMA	BIBI DE BOA VISTA
19410	BELÉM DO BREJO DO CRUZ	13	VEREADOR	1,50002E+11	22888	JOSÉ RAFAEL SOARES ALVES	RAFAEL DE NONATO
19658	CABEDELO	13	VEREADOR	1,50002E+11	20670	ALUÍZIO MOREIRA DA SILVA	LULA MOREIRA
19941	BOA VISTA	13	VEREADOR	1,50002E+11	40111	DAMIAO ALMEIDA SILVA	DAMIAO DA SAUDE
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	55001	MARIA DO ROSARIO DAVI PEREIRA	ROSÁRIO DAVI
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	10111	MAILTON PEDRO DE OLIVEIRA	MAILTON DE ANTONIO EUGÊNIO
19720	PARARI	12	VICE-PREFEITO	1,50002E+11	22	JOSÉ ARISTEU DE OLIVEIRA	ARISTEU OLIVEIRA
19763	ALCANTIL	13	VEREADOR	1,50002E+11	55222	REGINALDO ALVES DA SILVA	NALDINHO DO LOGRADOURO
20699	LASTRO	13	VEREADOR	1,50002E+11	40000	WALISON MENDES SARMENTO	LACIM
19801	CATURITÉ	13	VEREADOR	1,50002E+11	65111	AILTON HENRIQUES ALVES	AILTON DA OFICINA
19968	MARCAÇÃO	13	VEREADOR	1,50002E+11	10111	GILMARCOS DA SILVA MARTINS	GIL
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	11211	FLAVIANO OLIVEIRA DA SILVA	FLAVIANO TAXISTA
20290	GURINHÉM	11	PREFEITO	1,50002E+11	40	TARCISIO SAULO DE PAIVA	TARCISIO
19089	CUITÉ DE MAMANGUAPE	13	VEREADOR	1,50002E+11	10456	LEONARDO AURELIANO DOS SANTOS	UILHA DE CANA BRAVA
19259	AROEIRAS	13	VEREADOR	1,50002E+11	13333	CLÉBER VIEIRA DA SILVA	CLÉBER VIEIRA
20630	LAGOA	12	VICE-PREFEITO	1,50002E+11	10	FRANCISCO ALVES DOS SANTOS FILHO	TITICO DE LUCA
21474	PRINCESA ISABEL	13	VEREADOR	1,50002E+11	44111	BÁRBARA CAROLINA SANTOS FELIZARDO	BARBARA CAROLINA
22039	SÃO SEBASTIÃO DE LAGOA DE ROÇA	13	VEREADOR	1,50002E+11	11222	ERIVANIA PEREIRA DOS SANTOS XAVIER	ERIVANIA XAVIER
19062	CAPIM	13	VEREADOR	1,50002E+11	10555	JOSE FABRICIO DA SILVA JUNIOR	ZECA BILU
19194	ARARUNA	13	VEREADOR	1,50002E+11	15555	ALINE SOUZA TEIXEIRA DUTRA	ALINE NATANAEL
20672	LAGOA SECA	13	VEREADOR	1,50002E+11	15124	MONICA SOCORRO LEITE DE ARAUJO	MONICA LEITE
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	22456	ANTONIO GOMES DA SILVA	MARCELO CABELEREIRO
19160	LOGRADOURO	13	VEREADOR	1,50002E+11	44222	ANA LUCIA DOS SANTOS	ANA DA VILA
19240	CARAÚBAS	13	VEREADOR	1,50002E+11	10123	JOSE FRANCONERO SILVA DE SOUSA	NERO
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	44555	VANDERLI NARCISO LOURENÇO	VANDERLI CHAMA NA VOZ
20990	NATUBA	13	VEREADOR	1,50002E+11	10222	MARINALDO ARRUDA DE MOURA	DADO
20834	MARI	13	VEREADOR	1,50002E+11	55555	JOSÉ PEREIRA DO NASCIMENTO	JOSE DO ARAÇÁ
20672	LAGOA SECA	13	VEREADOR	1,50002E+11	44444	FABIANO RAMALHO DA SILVA	FABIANO RAMALHO
19232	AREIAL	13	VEREADOR	1,50002E+11	45222	CRISTINA ALVES BALBINO DE SALES	CRISTINA DE ADRIANO
19879	CATOLÉ DO ROCHA	13	VEREADOR	1,50002E+11	44567	ANA LÚCIA VIEIRA LINHARES	ANA LINHARES
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	70457	JUCICLEIA RODRIGUES DE QUEIROZ	JUCICLEIA
19372	BAYEUX	13	VEREADOR	1,50002E+11	20101	ERICK DE OLIVEIRA SANTOS	ERICK OLIVEIRA
22071	SAPÉ	13	VEREADOR	1,50002E+11	70111	JOSILENE ALVES DOS SANTOS	JOSI ALVES
20559	JUAZEIRINHO	13	VEREADOR	1,50002E+11	40111	VERIKA ACIOLE FIDELIS	VERIKA DE NETA DA DENGUE
22195	SERRARIA	13	VEREADOR	1,50002E+11	40456	MARIA DO CÉU DA SILVA SUPLIANO	CÉU DE DIASSIS
19780	BARRA DE SANTANA	13	VEREADOR	1,50002E+11	10888	ROSEVÂNIA VELOSO BARBOSA	VÂNIA VELOSO
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	10777	MAYARA ANDRADE FERREIRA	MAYARA ANDRADE
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	40999	MARCELO PEREIRA DE CASTRO	MARCELO DA TORRE
19666	JOCA CLAUDINO	13	VEREADOR	1,50002E+11	15666	GERALDO FEITOSA DE LIMA	GERALDINHO DE CHIQUITA
20672	LAGOA SECA	13	VEREADOR	1,50002E+11	55555	MARIA CAMILA CASSIANO NERY	CAMILA DE MARINALVA
22233	SOLEDADE	13	VEREADOR	1,50002E+11	11789	ALEXANDRE EMANUEL NERY DANTAS	ALEXANDRE NERY
19178	ARARA	13	VEREADOR	1,50002E+11	15444	SIMONETO DA COSTA SILVA	SIMÃO
21130	OURO VELHO	13	VEREADOR	1,50002E+11	44777	MARIA STELA FREITAS NUNES	STELA DE CARLITO NUNES 
21571	RIACHO DOS CAVALOS	12	VICE-PREFEITO	1,50002E+11	11	JOAQUIM CARREIRO BARBOSA	JOAQUIM CARREIRO
21113	OLIVEDOS	13	VEREADOR	1,50002E+11	10888	GENILSON SOUSA IMPERIANO	GENILSON IMPERIANO
20419	ITAPORANGA	13	VEREADOR	1,50002E+11	15402	JOSILENE PAZ DE SOUSA	LENINHA SOUSA
20630	LAGOA	13	VEREADOR	1,50002E+11	12777	MARIA GERLENE DE SOUSA SALES	IRMÃ DILA
19658	CABEDELO	13	VEREADOR	1,50002E+11	15888	GLAUCE CAVALCANTI DA SILVA	GLAUCE CAVALCANTI
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	10000	ANTONIO DE SOUZA ROLIM	ANTONIO GALEGO
20273	GUARABIRA	13	VEREADOR	1,50002E+11	15456	ALDIR MARTINS DE PONTES	ALDIR MARTINS
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	11370	CLÁUDIA MARIA FERREIRA	CLÁUDIA FERREIRA
22276	SUMÉ	13	VEREADOR	1,50002E+11	40777	ROSSIONE RAFAEL DA SILVA	ROSSIONE RAFAEL
19089	CUITÉ DE MAMANGUAPE	13	VEREADOR	1,50002E+11	40123	WELLYDA ALEXANDRINO DA SILVA	WELLYDA DA EDUCAÇÃO
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	70333	ANTÔNIO BENEDITO DA SILVA	ANTÔNIO DE VITÓRIA
21431	POMBAL	11	PREFEITO	1,50002E+11	10	CLAUDENILDO ALENCAR NÓBREGA	GALEGO DA GAVEL
21792	SÃO BENTO	13	VEREADOR	1,50002E+11	15661	JOSUE DINIZ DE ARAUJO JUNIOR	DR JOSUÉ JÚNIOR
20117	VISTA SERRANA	13	VEREADOR	1,50002E+11	10222	CÍCERA TAVARES GOMES	TILICA DE CHICO MACACO
19569	SANTA INÊS	11	PREFEITO	1,50002E+11	44	FELIX HENRIQUE LEITE VIEIRA	FELIX VIEIRA
21717	SANTANA DE MANGUEIRA	13	VEREADOR	1,50002E+11	40666	MARIA GEOVÂNIA MOURATO DE SOUSA	MARIA GEOVÂNIA
22071	SAPÉ	13	VEREADOR	1,50002E+11	10789	DAYVSON FAGUNDES GADELHA	DEIVINHO GADELHA
21750	SANTA RITA	13	VEREADOR	1,50002E+11	50250	SEVERINO ANDERSON FERREIRA DA SILVA	SILVINHO
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	40777	JUPIRACI GOMES DA SILVA	IRMÃO JUPIRACI
21610	SALGADINHO	11	PREFEITO	1,50002E+11	10	ERINALDO FRANCISCO DA SILVA	NENÉM DE JURACI
19607	CASSERENGUE	13	VEREADOR	1,50002E+11	10888	VANDERLAN MIRANDA PEREIRA	VANDERLAN MIRANDA
19119	ALHANDRA	13	VEREADOR	1,50002E+11	65222	FRANCILDO ANTONIO TRAJANO GOMES	PROFESSOR FRAN
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	10147	JOSE ROBERTO BATISTA DA SILVA	BETO SILVA DA RADIO
19119	ALHANDRA	13	VEREADOR	1,50002E+11	43111	ALDICELIO RIBEIRO DE MOURA	CELIO NOVIK
20613	JURU	13	VEREADOR	1,50002E+11	10333	CINALVA LEITE DE SOUSA LIMA	CINALVA DE DIASSIS
19062	CAPIM	13	VEREADOR	1,50002E+11	40666	MARIA JOSÉ DE SOUZA	LÚ DE NINO DE PINHEIRO
19933	CONDE	13	VEREADOR	1,50002E+11	55123	CARLOS ANDRE DE OLIVEIRA SILVA	CARLOS MANGA ROSA
19097	ALAGOINHA	13	VEREADOR	1,50002E+11	45610	JOSE MANOEL MARCOLINO	DÉ DE MANIN
19801	CATURITÉ	13	VEREADOR	1,50002E+11	65222	GUTEMBERGUE PEREIRA DE BRITO	BERGUE BRITO
20451	ITATUBA	13	VEREADOR	1,50002E+11	44999	AECIO CAVALCANTE DE MEDEIROS	AECIO 
22357	TEIXEIRA	13	VEREADOR	1,50002E+11	45333	ANTÔNIO FERREIRA DE FREITAS	GALEGO TITICO
20419	ITAPORANGA	13	VEREADOR	1,50002E+11	10223	PALOMA DE SOUSA DUARTE	PALOMA DUARTE
19089	CUITÉ DE MAMANGUAPE	13	VEREADOR	1,50002E+11	77222	JUAREZ CARDOSO DE FRANÇA	JUAREZ DO ARROZ
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	11125	JOSE VALTER DA SILVA	VALTER MOTOTAXI
22438	VÁRZEA	13	VEREADOR	1,50002E+11	10111	GETÚLIO HERMINIO DA SILVA	GETÚLIO
20397	ITABAIANA	13	VEREADOR	1,50002E+11	15444	IZAIAS ARAÚJO DE BRITO	ISAIAS DO CACHIMBO
20257	FREI MARTINHO	13	VEREADOR	1,50002E+11	10333	ALTEMILES MARTINS DE SOUZA	PITER
21610	SALGADINHO	13	VEREADOR	1,50002E+11	10789	REJANE MIGUEL DOS SANTOS	REJANE SANTOS
19224	SÃO DOMINGOS DO CARIRI	12	VICE-PREFEITO	1,50002E+11	55	INARA MARINHO FERREIRA DA SILVA	INARA
21172	PATOS	13	VEREADOR	1,50002E+11	45123	JOSÉ EDMILSON RODRIGUES DA SILVA	BROTHER CONSTRUTOR
20273	GUARABIRA	13	VEREADOR	1,50002E+11	10110	ANA LUCIA TARGINO DOS SANTOS	ANA TARGINO
19534	IGARACY	13	VEREADOR	1,50002E+11	13777	DAMIÃO CLEMENTINO DA SILVA	IRMÃO DAMIÃO
19631	CABACEIRAS	13	VEREADOR	1,50002E+11	15123	ORLANDO MEIRA MOURA	ORLANDO MOURA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	45456	IVANDRO PEREIRA DA SILVA	VANDO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	50222	CICERO EZEQUIEL ZUZA FILHO	SEU CIÇO
19178	ARARA	12	VICE-PREFEITO	1,50002E+11	40	LUIZ SILVA DOS SANTOS	PROF LUIZINHO
19658	CABEDELO	13	VEREADOR	1,50002E+11	22122	WALKIRIA BETANIA BAHIA DA ROCHA COIMBRA	WALKIRIA ROCHA
19160	LOGRADOURO	13	VEREADOR	1,50002E+11	15333	MARIA ERILENE DA CUNHA	ERILENE CUNHA
19208	RIACHÃO	13	VEREADOR	1,50002E+11	40333	JOÃO PAULO FERREIRA FILHO	JOÃO PAULO
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	10100	RENOLDA CARLA DE MORAIS PEREIRA MONTENEGRO	PROFESSORA RENOLDA
20834	MARI	13	VEREADOR	1,50002E+11	22222	GUTEMBERG MONTEIRO XAVIER	GUGU XAVIER
20893	MOGEIRO	13	VEREADOR	1,50002E+11	15123	MARIA INES DE ANDRADE ALVES	INES
22039	SÃO SEBASTIÃO DE LAGOA DE ROÇA	12	VICE-PREFEITO	1,50002E+11	45	CARLOS ANTONIO DA COSTA	TOINHO DE NAÉ
20273	GUARABIRA	13	VEREADOR	1,50002E+11	40222	ALEX ARAÚJO DA COSTA	ALEX DO MUTIRÃO
20397	ITABAIANA	13	VEREADOR	1,50002E+11	15555	PEDRO JOSE DA SILVA	DR. PEDRO
21938	SÃO JOSÉ DO BONFIM	13	VEREADOR	1,50002E+11	15600	JAQUELLINE BARBOSA BERTINO	JAQUELINE BERTINO
19534	IGARACY	13	VEREADOR	1,50002E+11	13222	ADEMILTON SANTINO DA SILVA	GOLINHA
20737	LUCENA	13	VEREADOR	1,50002E+11	70015	FÁBIO BARBOSA DO AMARANTE JÚNIOR	FABINHO DE FÁBIO
21610	SALGADINHO	13	VEREADOR	1,50002E+11	10444	LUCIENE MORAIS DA SILVA	LUCIENE MORAIS
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	30111	RICARDO DE OLIVEIRA FRANCESCHINI	RICARDO FRANCESCHINI
22179	SERRA REDONDA	13	VEREADOR	1,50002E+11	22123	LEXONEY ARAUJO CAVALCANTE	NEY
21873	SÃO JOSÉ DE CAIANA	13	VEREADOR	1,50002E+11	15333	JOSEFA DANTAS FERNANDES	ZEFINHA DE JUAREZ
19437	BOA VENTURA	13	VEREADOR	1,50002E+11	40111	FRANCISCO JOSÉ QUEIROGA PINTO	FRANCISCO JOSÉ
20834	MARI	13	VEREADOR	1,50002E+11	10123	JOAO MARCOS FERNANDES DA SILVA	PROF JOAO MARCOS
22390	UIRAÚNA	13	VEREADOR	1,50002E+11	22333	CIRO FIGUEIREDO BARBOSA	CIRO FIGUEIREDO
20354	IMACULADA	13	VEREADOR	1,50002E+11	44777	ROMICEIS GOVEIA TOMÉ	MARRETA TOMÉ
22250	SOUSA	13	VEREADOR	1,50002E+11	55555	MARIA RANIELE FERREIRA MATIAS	RANIELE FERREIRA
20796	MAMANGUAPE	13	VEREADOR	1,50002E+11	40555	LILMARA OLIVEIRA DE LIMA ROCHA	PROFESSORA LILMARA
19437	BOA VENTURA	13	VEREADOR	1,50002E+11	10888	DTHACOMO LAFON CLEMENTINO LOPES	DTHACOMO LOPES
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	55555	ANTONIO ALVES CAVALCANTE FILHO	ANTONIO ARROZ
21296	PICUÍ	13	VEREADOR	1,50002E+11	10000	WALTER OLIVERIO SOUTO BRANDAO JUNIOR	WALTER PINOQUIO
19720	PARARI	13	VEREADOR	1,50002E+11	22888	JOSÉ ALVES DE BRITO SOBRINHO	ZÉ DO POVO
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	55888	ALBERTO DO NASCIMENTO BRITO	BETO BOB ESPONJA
20753	MÃE D'ÁGUA	13	VEREADOR	1,50002E+11	13444	LUIS RICARDO RAMOS LAGE	LUIS CARIOCA
21679	SANTA HELENA	13	VEREADOR	1,50002E+11	10555	FATIMA BEATRIZ COSTA DE ALMEIDA	BIA COSTA
22411	UMBUZEIRO	13	VEREADOR	1,50002E+11	20555	HELENA FAUSTINO DE ANDRADE	HELENA
19925	ALGODÃO DE JANDAÍRA	13	VEREADOR	1,50002E+11	40777	JORGE ERIVALDO DE OLIVEIRA COSTA JÚNIOR	JÚNIOR DA MALHADA
21474	PRINCESA ISABEL	13	VEREADOR	1,50002E+11	15222	JANAÍNA MELO DE OLIVEIRA	JANAÍNA MELO
22250	SOUSA	13	VEREADOR	1,50002E+11	15234	FRANCINALDO MOREIRA PEREIRA	MOREIRA
20532	JUAREZ TÁVORA	13	VEREADOR	1,50002E+11	20444	JOSÉ PEDRO DE FRANÇA	ZÉ DE BI
19194	ARARUNA	13	VEREADOR	1,50002E+11	13999	FRANCISCA GOMES FREIRE	FRANCISQUINHA DO PT
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	77333	EDNA DE ARAÚJO MEDEIROS SILVESTRE	EDNA MEDEIROS
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	10789	SAMUEL LUCAS DA SILVA	IRMÃO SAMUEL DE CUPISSURA
21415	POCINHOS	13	VEREADOR	1,50002E+11	40333	MARIA GORETH ARAUJO INOCENCIO	GORETH
19933	CONDE	13	VEREADOR	1,50002E+11	70000	INALDO LUIZ DO NASCIMENTO	TENENTE INALDO DA SAÚDE
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	40111	FRANCISCO PEDRO DE LIMA	CHICÃO
19020	SOBRADO	11	PREFEITO	1,50002E+11	40	GUILHERME LEITÃO PORCIÚNCULA  COELHO	GUILHERME COELHO
21997	SÃO MAMEDE	13	VEREADOR	1,50002E+11	10111	EWERTON IRAN TORRES DE ANDRADE	VEVE DE IRAN
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	15222	JOÃO CARLOS DANTAS MUNIZ	JOÃO GRANDÃO
20877	MATARACA	13	VEREADOR	1,50002E+11	11444	CELSO BASTOS DA SILVA	CELSO DE BASTIÃO
19216	AREIA	13	VEREADOR	1,50002E+11	77111	IRAN JOSE DOS SANTOS OLIVEIRA	IRAN OLIVEIRA
22071	SAPÉ	13	VEREADOR	1,50002E+11	44567	WALDIR BAHIA DA ROCHA JÚNIOR	JUNNIOR RÔCHA
19810	CAMPINA GRANDE	12	VICE-PREFEITO	1,50002E+11	44	ALCINDOR VILLARIM FILHO	ALCINDOR VILLARIM
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	40133	EUDES VIDAL BEZERRA DE OLIVEIRA	DEDÊU
21776	SANTA TERESINHA	13	VEREADOR	1,50002E+11	10000	FRANCINALDO DA SILVA	NALDO DO HOSPITAL
21890	SÃO JOSÉ DE ESPINHARAS	13	VEREADOR	1,50002E+11	10222	ALEXSANDRA DA SILVA PEREIRA	SANDRA DE LUCIANO
20532	JUAREZ TÁVORA	13	VEREADOR	1,50002E+11	55333	MARIA AUXILIADORA DOS SANTOS HERCULANO	MARIA AUXILIADORA
21059	NOVA OLINDA	13	VEREADOR	1,50002E+11	12123	SEBASTIAO BRAZ DA SILVA	TIÃO DE BRAZ
19933	CONDE	11	PREFEITO	1,50002E+11	12	MARCOS HENRIQUE BAKKE RIBEIRO LISBOA	HENRIQUE
21750	SANTA RITA	13	VEREADOR	1,50002E+11	22110	LEONIS DA SILVA SANTOS	PROFESSORA LEONE
19011	ÁGUA BRANCA	13	VEREADOR	1,50002E+11	13333	RAFFAEL SIDNEY SOARES AZEVEDO	ARQUITETO RAFFAEL
19739	CAIÇARA	13	VEREADOR	1,50002E+11	22456	CARLOS ANTONIO PORPINO DA CRUZ	CARLINHOS DE MOÇA
21172	PATOS	13	VEREADOR	1,50002E+11	40888	CICERA BEZERRA LEITE BATISTA	NEGA FOFA
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	15666	AEBSON DA SILVA MACEDO	AEBSON MACEDO
19658	CABEDELO	11	PREFEITO	1,50002E+11	29	AUSTRICLIANO HENRIQUE PEREIRA	NENO AUSTRICLIANO
20877	MATARACA	13	VEREADOR	1,50002E+11	33777	MAUTO FIRMINO DE SOUSA	IRMÃO MAUTO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	27456	ARILSON NONATO ALVES	DOCA DA SAÚDE
21652	SANTA CRUZ	12	VICE-PREFEITO	1,50002E+11	22	FRANCISCO CLEBER FERREIRA DO NASCIMENTO	CLEBER FERREIRA
19658	CABEDELO	13	VEREADOR	1,50002E+11	20100	ONIETE LINS PEREIRA	ONIETE DEMOLIDOR
21555	REMÍGIO	13	VEREADOR	1,50002E+11	55575	PAULO MACIO GONÇALVES DE LIMA	PAULO MACIO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	13271	SEVERINO MAMEDE	SILVIO DA PADARIA
20397	ITABAIANA	13	VEREADOR	1,50002E+11	10123	JOSE MARQUES DE SOUSA FILHO	ZÉ MARQUES
19224	SÃO DOMINGOS DO CARIRI	13	VEREADOR	1,50002E+11	15111	DIOGENES FERNANDES DO NASCIMENTO	DIOGENES FERNANDES 
19941	BOA VISTA	13	VEREADOR	1,50002E+11	40333	SEVERINO REINALDO DE ARAÚJO	REINALDO CONSTRUTOR
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	36369	ETELVINA DE SOUSA NEVES BESERRA	MÃEZINHA
